category,title,link,content,cluster
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026537/chevrons-seek-to-level-series," 
                The Chevrons succumbed to an eight-wicket defeat in the series opener on Friday and will be looking to draw level in the second encounter of the series.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026517/trailblazing-minter-makes-zimbabwe-open-history," 
                Minter will compete in the pre qualifier today as she hopes to make it into the main draw which begins on Thursday.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026521/you-educate-a-person," 
                Johan Cruyff has been named as one of the greatest soccer players of all time.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026518/mufakose-fitness-forum-celebrates-veteran-bodybuilder-suwali," 
                Masiye is turning 60-years-old this month and is a key figure and very popular at the local and national levels in bodybuilding sports.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026535/champions-ngezi-platinum-win-at-last," 
                Chiefs coach Thulani Sibanda said his team were unlucky not to get a result in Mhondoro.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026534/fc-platinum-ends-barren-spell," 
                FC Platinum last won on 1 April when they beat Herentals 1-0 in the capital.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026519/chitungwizas-deaf-panther-fc-gives-hope-to-deaf-footballers," 
                Club founder Alois Tarehwa was delighted with the opportunity for his team to participate in the Homeless World Cup trials organised by YASD.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026533/herentals-edges-yadah-fc-in-dramatic-encounter," 
                Godknows Mukambi's early strike, assisted by a pinpoint cross from John Zhuwawu, proved to be the difference. Yadah's goalkeeper was left helpless as Mukambi converted the opportunity.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026532/dembare-draw-again," 
                Dembare had the Gamecocks on the ropes for the better part of the game but their forwards chose to disappoint the sizeable crowd that witnessed the lackluster encounter.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026520/inside-sport-where-are-you-minister-coventry," 
                Coventry is well aware of this model which is spread all over the world and despite her travels and the availability of office space in Zimbabwe,
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026212/inside-sport-the-election-breeze-is-blowing," 
                Standardsport is not at liberty to reveal who is vying for the Zifa presidency, but can safely reveal that the list reads like a who-is-who in Zimbabwean football.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026226/ndiraya-cries-foul-as-yadah-wins-at-home," 
                He failed to judge a Patson Jaure long clearance from the back, with the ball bouncing in front of the keeper on to the post and Machope coolly converted the rebound.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026211/super-sundaybosso-seek-makepekepe-scalpd-day-for-under-pressure-chiragwi," 
                Kaindu is aware of the threat posed by  the Green Machine and is sure that the match will be exciting.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026210/chunga-does-what-he-loves-best-junior-football-development," 
                Zimbabwe has been blessed with such coaches, who defy conventions, maestro of mischief, and a master of the unexpected. The late Gishon Ntini and Moses Chunga.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026225/lets-look-at-local-players-first-peter-ndlovu," 
                The former Coventry City star was speaking on the sidelines of his visit to FC Porto Academy where he had been invited to interact and inspire budding .
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026224/follett-smith-rallies-local-players-ahead-of-fbc-zim-open," 
                The event is set to run from May 5 to 12 with the main championship teeing off on May 9.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026204/kuipers-stays-in-the-hunt-for-olympics-berth," 
                Kuipers has even gone as far as deferring her final semester at Wingate University to try and make it for Paris this year.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200026205/destiny-of-africa-network-fc-from-church-league-to-division-one-football," 
                In an interview with The Sports Hub club secretary general Jemutias Manhondo chronicled the story of a project, which simply wanted to make a difference in the community.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200025913/highlanders-record-under-threat," 
                Chicken Inn beat Highlanders and drew with them last year at BF.
              ",2
Sport,"
                     Kaindu promises thrill filled contest
                    ",https://www.newsday.co.zw/thestandard/sport/article/200025900/bunjiras-weight-loss-tips," 
                This week Bunjira gives vital tips on weight loss.
              ",2
Sports,"
					Arsenal Edges Manchester United to Keep Premier League Title Race Alive				",https://www.thezimbabwemail.com/sports/arsenal-edges-manchester-united-to-keep-premier-league-title-race-alive/,"Manchester,— The Premier League title race is heading for a thrilling climax as Arsenal reclaimed ",1
Sports,"
					Lovro Zvonarek Scores Debut Bundesliga Goal as Bayern Munich Secures Victory				",https://www.thezimbabwemail.com/sports/lovro-zvonarek-scores-debut-bundesliga-goal-as-bayern-munich-secures-victory/,"Berlin,— Lovro Zvonarek made an electrifying Bundesliga debut on Sunday, scoring minutes into his first ",1
Sports,"
					Kylian Mbappé Receives Mixed Reception from Paris Saint-Germain Fans in Farewell Home Game				",https://www.thezimbabwemail.com/sports/kylian-mbappe-receives-mixed-reception-from-paris-saint-germain-fans-in-farewell-home-game/,"Paris,— Paris Saint-Germain’s star forward Kylian Mbappé experienced a bittersweet farewell from fans during his ",1
Sports,"
					Real Madrid Celebrates Spanish League Triumph in Festive Parade				",https://www.thezimbabwemail.com/sports/real-madrid-celebrates-spanish-league-title-with-fans-after-reaching-champions-league-final/,"Madrid,— Real Madrid, the Spanish football powerhouse, celebrated its 36th league title triumph in style ",1
Sports,"
					Kylian Mbappe Announces Departure from PSG, Speculation Mounts Over Real Madrid Move				",https://www.thezimbabwemail.com/sports/kylian-mbappe-announces-departure-from-psg-speculation-mounts-over-real-madrid-move/,"PARIS – In a heartfelt video message shared on social media platform X, French soccer ",1
Sports,"
					Vinicius Jr Impresses Manager Ancelotti Ahead of Potential Ballon d’Or Triumph				",https://www.thezimbabwemail.com/sports/vinicius-jr-impresses-manager-ancelotti-ahead-of-potential-ballon-dor-triumph/,MADRID – Real Madrid’s dynamic forward Vinicius Jr has captured the attention of fans and ,1
Sports,"
					Guardiola Praises Arsenal’s Title Challenge as Man City Gear Up for Fulham Clash				",https://www.thezimbabwemail.com/sports/guardiola-praises-arsenals-title-challenge-as-man-city-gear-up-for-fulham-clash/,MANCHESTER – Manchester City manager Pep Guardiola has drawn comparisons between Arsenal’s title challenge this ,1
Sports,"
					Erik ten Hag Acknowledges Impact of Injuries Amid Speculation Over Future				",https://www.thezimbabwemail.com/sports/erik-ten-hag-acknowledges-impact-of-injuries-amid-speculation-over-future/,"MANCHESTER – Manchester United’s manager, Erik ten Hag, addressed concerns about the club’s underwhelming season ",1
Sports,"
					National Sports Stadium Renovations Face Setbacks, No Clear Timeline Provided				",https://www.thezimbabwemail.com/sports/national-sports-stadium-renovations-face-setbacks-no-clear-timeline-provided/,HARARE – The optimism of having the National Sports Stadium ready for international football matches ,1
Sports,"
					Bayern Munich labelled sore losers making up stuff about match officials				",https://www.thezimbabwemail.com/sports/bayern-munich-labelled-sore-losers-making-up-stuff-about-match-officials/,MADRID -Bayern Munich defender Matthijs de Ligt revealed that the linesman apologized to him for ,1
Business,"
					Mangudya Sets Ambitious Goals for State-Owned Enterprises Under MIF				",https://www.thezimbabwemail.com/business/mangudya-sets-ambitious-goals-for-state-owned-enterprises-under-mif/,"HARARE – Zimbabwe’s state-owned enterprises (SOEs), John Mangudya, Chief Executive Officer of the MUTAPA Investment ",4
Business,"
					Businesses Urged to Shift Towards ZiG Payments as Tax Deadline Approaches				",https://www.thezimbabwemail.com/business/businesses-urged-to-shift-towards-zig-payments-as-tax-deadline-approaches/,"HARARE – As Zimbabwe prepares for its upcoming quarterly tax deadline, businesses face a significant ",4
Business,"
					Challenges Mount for Business Amid Forex Scarcity				",https://www.thezimbabwemail.com/business/challenges-mount-for-business-amid-forex-scarcity/,HARARE – Businesses in Zimbabwe are facing significant hurdles in securing foreign currency from banks ,4
Business,"
					London listed Ariana Resources Reports Significant Value Increase in Dokwe Project				",https://www.thezimbabwemail.com/business/london-listed-ariana-resources-reports-significant-value-increase-in-dokwe-project/,Ariana Resources PLC has announced a substantial increase in the value of its Dokwe project ,4
Business,"
					Wholesalers Embrace ZiG Currency, Streamlining Trade Across Production and Retail Chain				",https://www.thezimbabwemail.com/business/wholesalers-embrace-zig-currency-streamlining-trade-across-production-and-retail-chain/,"HARARE – In a significant development, wholesalers have seamlessly integrated their systems with the newly ",4
Business,"
					Iconic Meikles Hotel in Harare Renamed Hyatt Regency After Five-Year Acquisition				",https://www.thezimbabwemail.com/business/iconic-meikles-hotel-in-harare-renamed-hyatt-regency-after-five-year-acquisition/,"Harare – Zimbabwe’s renowned Meikles Hotel, a historic landmark in the heart of Harare, has ",4
Business,"
					PwC to Exit Zimbabwe as Deloitte’s Departure Sets Industry Precedent				",https://www.thezimbabwemail.com/business/pwc-to-exit-zimbabwe-as-deloittes-departure-sets-industry-precedent/,"HARARE – PriceWaterhouseCoopers (PwC), one of the globe’s leading accountancy firms, is slated to withdraw ",4
Business,"
					New Charter Airline Plans London-Harare Flights by June				",https://www.thezimbabwemail.com/business/new-charter-airline-plans-london-harare-flights-by-june/,"LONDON, UK – A UK-based virtual carrier, Fly Phoenix Direct Limited, is set to inaugurate ",4
Business,"
					RBZ Governor Threatens Supermarkets with Licence Revocation Over Exchange Rate Violations				",https://www.thezimbabwemail.com/business/rbz-governor-threatens-supermarkets-with-licence-revocation-over-exchange-rate-violations/,HARARE – Reserve Bank of Zimbabwe (RBZ) Governor John Mushayavhanu has issued a stern warning ,4
Business,"
					Zimbabwean Businesses Encouraged to Seize Opportunities in Iran’s Economic Diplomatic Offensive				",https://www.thezimbabwemail.com/business/zimbabwean-businesses-encouraged-to-seize-opportunities-in-irans-economic-diplomatic-offensive/,"Zimbabwe’s Ambassador to Iran, Bright Kupemba, has urged Zimbabwean businesses to capitalize on the opportunities ",4
Entertainment,"
					Sean “Diddy” Combs Seeks Dismissal of Rape Lawsuit, Denounces Allegations as False				",https://www.thezimbabwemail.com/entertainment/sean-diddy-combs-seeks-dismissal-of-rape-lawsuit-denounces-allegations-as-false/,NEW YORK – Sean “Diddy” Combs has made a legal move to dismiss a lawsuit ,1
Entertainment,"
					Drake vs Kendrick Lamar: The explosive rap battle that has shook the hip-hop world				",https://www.thezimbabwemail.com/entertainment/drake-vs-kendrick-lamar-the-explosive-rap-battle-that-has-shook-the-hip-hop-world/,"THE longstanding feud between hip-hop heavyweights Drake and Kendrick Lamar has ignited once again, marking ",1
Entertainment,"
					Justin and Hailey Bieber Expecting First Child and Renew Vows				",https://www.thezimbabwemail.com/entertainment/justin-and-hailey-bieber-expecting-first-child-and-renew-vows/,NEW YORK — The anticipation is as high as the notes in his 2010 chart-topper ,1
Entertainment,"
					Janet Jackson’s Career Journey to Be Immortalized in New Comic Book Release				",https://www.thezimbabwemail.com/entertainment/janet-jacksons-career-journey-to-be-immortalized-in-new-comic-book-release/,"LOS ANGELES,- TidalWave Comics is set to launch a captivating new comic book that promises ",1
Entertainment,"
					Drake Denies Allegations of Underage Relationships and Secret Love Child Amidst Feud with Kendrick Lamar				",https://www.thezimbabwemail.com/entertainment/drake-denies-allegations-of-underage-relationships-and-secret-love-child-amidst-feud-with-kendrick-lamar/,TORONTO — The ongoing feud between Drake and Kendrick Lamar has taken a controversial turn ,1
Entertainment,"
					Security Guard Injured in Shooting Incident at Drake’s Toronto Mansion				",https://www.thezimbabwemail.com/entertainment/security-guard-injured-in-shooting-incident-at-drakes-toronto-mansion/,"Toronto, Canada – A shooting incident occurred at Canadian rapper Drake’s mansion in Toronto in ",1
Entertainment,"
					Madonna attracts 1.6 million to free concert at Brazil’s Copacabana beach				",https://www.thezimbabwemail.com/entertainment/madonna-attracts-1-6-million-to-free-concert-at-brazils-copacabana-beach/,"RIO DE JANEIRO,- More than a million people thronged Brazil’s Copacabana beach for a free ",1
Entertainment,"
					Mary J. Blige enlists Taraji P. Henson, Tiffany Haddish and more for women’s summit in New York				",https://www.thezimbabwemail.com/entertainment/mary-j-blige-enlists-taraji-p-henson-tiffany-haddish-and-more-for-womens-summit-in-new-york/,LOS ANGELES — Mary J. Blige is bringing her mission to empower women beyond her ,1
Entertainment,"
					The Rolling Stones show no signs of slowing down as they begin their latest tour				",https://www.thezimbabwemail.com/entertainment/the-rolling-stones-show-no-signs-of-slowing-down-as-they-begin-their-latest-tour/,HOUSTON — Time marches on and all good things must come to an end. But ,1
Entertainment,"
					Chicago appeals court rejects R. Kelly ‘s challenge of 20-year sentence				",https://www.thezimbabwemail.com/entertainment/chicago-appeals-court-rejects-r-kelly-s-challenge-of-20-year-sentence/,CHICAGO — The singer R. Kelly was correctly sentenced to 20 years in prison on ,1
Politics,"
					Zanu PF’s Bid to Extend Mnangagwa’s Presidency Sparks Concerns				",https://www.thezimbabwemail.com/main/zanu-pfs-bid-to-extend-mnangagwas-presidency-sparks-concerns/,HARARE – Recent remarks by President Emmerson Mnangagwa suggesting a desire to “rule forever” have ,1
Politics,"
					Mutsvangwa Accuses Chiwenga For His Son’s Arrest				",https://www.thezimbabwemail.com/politics/mutsvangwa-accuses-chiwenga-for-his-sons-arrest/,"Harare,— In an unprecedented move, Zanu PF spokesman Chris Mutsvangwa launched a scathing attack on ",1
Politics,"
					Ramaphosa Defends ANC’s Invitation to ZANU PF Amid Opposition Backlash				",https://www.thezimbabwemail.com/main/ramaphosa-defends-ancs-invitation-to-zanu-pf-amid-opposition-backlash/,JOAHHENSBURG – South African President Cyril Ramaphosa has brushed off criticism from opposition parties regarding ,1
Politics,"
					South African opposition in panic mode over Zanu PF-ANC team work				",https://www.thezimbabwemail.com/politics/south-african-opposition-in-panic-mode-over-zanu-pf-assisting-anc/,"JOHANNESBURG – South Africa’s official opposition, the Democratic Alliance (DA), has leveled accusations against the ",1
Politics,"
					Mnangagwa Appoints Commission to Probe Harare City Council				",https://www.thezimbabwemail.com/main/mnangagwa-appoints-commission-to-probe-harare-city-council/,HARARE – President Emmerson Mnangagwa has taken a decisive step in addressing governance concerns within ,1
Politics,"
					SADC Engages Chamisa to Resolve Zimbabwe’s Electoral Dispute				",https://www.thezimbabwemail.com/main/sadc-engages-chamisa-to-resolve-zimbabwes-electoral-dispute/,HARARE – Engagements are currently underway between the Southern African Development Community (Sadc) and embattled ,1
Politics,"
					ANC looks to Zanu PF’s legendary survival instincts				",https://www.thezimbabwemail.com/politics/anc-looks-to-zanu-pfs-survival-instincts/,"Zimbabwe’s ruling Zanu PF party has reportedly received an invitation from its ally, the African ",1
Politics,"
					ZBC Appoints Zanu PF Youth Leader as Acting CEO Amid Controversy				",https://www.thezimbabwemail.com/politics/zbc-appoints-zanu-pf-youth-leader-as-acting-ceo-amid-controversy/,Harare – The Zimbabwe Broadcasting Corporation (ZBC) has stirred controversy with its recent appointment of ,1
Politics,"
					ZANU PF wades into Zimbabwe Gold Currency (ZiG)				",https://www.thezimbabwemail.com/politics/zanu-pf-wades-into-zimbabwe-gold-currency-zig/,HARARE — ZANU PF’s Harare Province has voiced its support for the introduction of the ,1
Politics,"
					Job Sikhala to speak at UN Summit				",https://www.thezimbabwemail.com/politics/job-sikhala-to-speak-at-un-summit/,"GENEVA – Job Sikhala, a prominent opposition figure and former Member of Parliament from Chitungwiza, ",1
